ID,Prediction
59252,0
59257,0
59280,0
59296,0
59300,0
59301,0
59310,0
59317,0
59342,0
59349,0
59359,0
59391,0
59397,0
59409,0
59417,0
59427,0
59453,0
59479,0
59520,0
59528,0
59539,0
59542,0
59545,0
59562,0
59572,0
59590,0
59594,0
59606,0
59615,0
59662,0
59663,0
59687,0
59704,0
59716,0
59720,0
59721,0
59740,0
59764,0
59788,0
59808,0
59817,0
59826,0
59830,0
59842,0
59854,0
59863,0
59870,0
59890,0
59911,0
59915,0
59943,0
59964,0
59988,0
60024,0
60052,0
60063,0
60065,0
60086,0
60115,0
60120,0
60122,0
60125,0
60154,0
60161,0
60163,0
60174,0
60185,0
60187,0
60192,0
60205,0
60215,0
60218,0
60219,0
60232,0
60244,0
60256,0
60271,0
60274,0
60291,0
60335,0
60341,0
60347,0
60356,0
60371,0
60376,0
60404,0
60411,0
60420,0
60428,0
60431,0
60442,0
60443,0
60450,0
60465,0
60489,0
60497,0
60501,0
60504,0
60540,0
60547,0
60551,0
60566,0
60586,0
60594,0
60599,0
60632,0
60685,0
60698,0
60700,0
60706,0
60720,0
60721,0
60724,0
60729,0
60740,0
60742,0
60748,0
60755,0
60782,0
60800,0
60802,0
60803,0
60827,0
60828,0
60829,0
60830,0
60833,0
60835,0
60837,0
60848,0
60865,0
60873,0
60876,0
60887,0
60905,0
60917,0
60921,0
60922,0
60936,0
60941,0
60950,0
60956,0
60977,0
60985,0
61023,0
61041,0
61044,0
61054,0
61076,0
61081,0
61127,0
61141,0
61162,0
61181,0
61191,0
61207,0
61216,0
61231,0
61239,0
61258,0
61259,0
61311,0
61319,0
61326,0
61328,0
61334,0
61342,0
61356,0
61375,0
61445,0
61453,0
61467,0
61478,0
61488,0
61492,0
61509,0
61515,0
61519,0
61532,0
61547,0
61555,0
61567,0
61570,0
61579,0
61581,0
61587,0
61589,0
61595,0
61605,0
61626,0
61630,0
61637,0
61641,0
61649,0
61660,0
61668,0
61675,0
61676,0
61685,0
61693,0
61695,0
61707,0
61718,0
61726,0
61731,0
61744,0
61770,0
61777,0
61794,0
61814,0
61825,0
61839,0
61843,0
61863,0
61887,0
61898,0
61899,0
61923,0
61930,0
61947,0
61954,0
61978,0
62008,0
62029,0
62032,0
62036,0
62054,0
62071,0
62076,0
62086,0
62110,0
62132,0
62139,0
62156,0
62163,0
62175,0
62176,0
62178,0
62210,0
62219,0
62227,0
62228,0
62258,0
62263,0
62271,0
62277,0
62295,0
62357,0
62388,0
62417,0
62418,0
62425,0
62432,0
62439,0
62467,0
62495,0
62496,0
62524,0
62549,0
62555,0
62563,0
62583,0
62588,0
62593,0
62595,0
62619,0
62623,0
62631,0
62634,0
62644,0
62655,0
62662,0
62664,0
62686,0
62713,0
62714,0
62720,0
62755,0
62764,0
62778,0
62779,0
62793,0
62798,0
62804,0
62806,0
62824,0
62828,0
62841,0
62878,0
62895,0
62898,0
62899,0
62916,0
62920,0
62948,0
62953,0
62959,0
62963,0
63013,0
63037,0
63057,0
63068,0
63084,0
63089,0
63100,0
63118,0
63132,0
63142,0
63152,0
63155,0
63156,0
63159,0
63162,0
63169,0
63188,0
63197,0
63211,0
63215,0
63219,0
63223,0
63233,0
63243,0
63249,0
63250,0
63260,0
63267,0
63304,0
63310,0
63325,0
63327,0
63350,0
63374,0
63396,0
63409,0
63414,0
63426,0
63436,0
63462,0
63463,0
63484,0
63491,0
63504,0
63540,0
63549,0
63576,0
63582,0
63584,0
63588,0
63590,0
63621,0
63627,0
63633,0
63635,0
63643,0
63649,0
63651,0
63658,0
63682,0
63698,0
63704,0
63710,0
63744,0
63761,0
63771,0
63775,0
63795,0
63797,0
63809,0
63812,0
63828,0
63852,0
63886,0
63897,0
63909,0
63918,0
63935,0
63936,0
63943,0
63953,0
63975,0
64015,0
64036,0
64046,0
64051,0
64076,0
64082,0
64105,0
64115,0
64133,0
64141,0
64151,0
64157,0
64176,0
64179,0
64192,0
64220,0
64242,0
64250,0
64268,0
64271,0
64272,0
64277,0
64307,0
64309,0
64330,0
64335,0
64347,0
64356,0
64368,0
64392,0
64440,0
64447,0
64461,0
64463,0
64464,0
64471,0
64472,0
64497,0
64500,0
64507,0
64549,0
64550,0
64554,0
64570,0
64583,0
64616,0
64657,0
64663,0
64676,0
64682,0
64720,0
64724,0
64726,0
64738,0
64746,0
64761,0
64803,0
64806,0
64811,0
64842,0
64849,0
64858,0
64868,0
64886,0
64918,0
64926,0
64947,0
64978,0
64997,0
64998,0
65002,0
65023,0
65029,0
65094,0
65097,0
65116,0
65144,0
65175,0
65196,0
65205,0
65211,0
65217,0
65227,0
65235,0
65239,0
65261,0
65263,0
65268,0
65310,0
65348,0
65353,0
65358,0
65370,0
65371,0
65373,0
65375,0
65380,0
65399,0
65401,0
65409,0
65421,0
65422,0
65433,0
65461,0
65501,0
65503,0
65509,0
65512,0
65520,0
65530,0
65532,0
65545,0
65552,0
65569,0
65606,0
65633,0
65645,0
65666,0
65699,0
65705,0
65726,0
65742,0
65745,0
65761,0
65770,0
65783,0
65791,0
65800,0
65804,0
65808,0
65822,0
65850,0
65861,0
65879,0
65892,0
65894,0
65933,0
65945,0
65973,0
65987,0
65993,0
66012,0
66036,0
66044,0
66065,0
66097,0
66117,0
66147,0
66164,0
66165,0
66197,0
66208,0
66219,0
66246,0
66255,0
66266,0
66268,0
66298,0
66304,0
66307,0
66321,0
66327,0
66338,0
66341,0
66353,0
66358,0
66412,0
66448,0
66453,0
66474,0
66478,0
66479,0
66491,0
66494,0
66504,0
66568,0
66575,0
66586,0
66597,0
66647,0
66658,0
66669,0
66682,0
66696,0
66719,0
66733,0
66777,0
66779,0
66783,0
66796,0
66811,0
66821,0
66841,0
66874,0
66886,0
66891,0
66915,0
66917,0
66933,0
66938,0
66965,0
66984,0
66988,0
67003,0
67009,0
67010,0
67033,0
67055,0
67087,0
67119,0
67143,0
67166,0
67167,0
67176,0
67184,0
67190,0
67195,0
67203,0
67213,0
67214,0
67255,0
67261,0
67268,0
67288,0
67293,0
67295,0
67299,0
67300,0
67303,0
67321,0
67328,0
67361,0
67363,0
67380,0
67385,0
67390,0
67396,0
67413,0
67417,0
67424,0
67444,0
67452,0
67471,0
67473,0
67485,0
67503,0
67505,0
67528,0
67587,0
67588,0
67620,0
67626,0
67632,0
67666,0
67671,0
67680,0
67683,0
67706,0
67722,0
67748,0
67754,0
67772,0
67786,0
67799,0
67833,0
67836,0
67887,0
67888,0
67906,0
67907,0
67916,0
67928,0
67933,0
67934,0
67945,0
67972,0
67984,0
67993,0
68002,0
68017,0
68021,0
68043,0
68058,0
68065,0
68109,0
68110,0
68139,0
68163,0
68177,0
68202,0
68229,0
68243,0
68250,0
68256,0
68263,0
68279,0
68281,0
68296,0
68301,0
68312,0
68317,0
68318,0
68324,0
68328,0
68350,0
68405,0
68408,0
68416,0
68423,0
68427,0
68458,0
68467,0
68478,0
68491,0
68499,0
68511,0
68517,0
68548,0
68570,0
68584,0
68597,0
68611,0
68614,0
68627,0
68628,0
68650,0
68664,0
68667,0
68690,0
68697,0
68715,0
68722,0
68746,0
68771,0
68791,0
68818,0
68819,0
68822,0
68826,0
68853,0
68857,0
68859,0
68863,0
68869,0
68873,0
68875,0
68884,0
68894,0
68914,0
68934,0
68952,0
68966,0
69016,0
69026,0
69027,0
69038,0
69040,0
69109,0
69114,0
69116,0
69123,0
69138,0
69149,0
69151,0
69159,0
69181,0
69197,0
69211,0
69215,0
69229,0
69234,0
69267,0
69269,0
69290,0
69307,0
69308,0
69314,0
69325,0
69327,0
69330,0
69371,0
69373,0
69375,0
69376,0
69385,0
69402,0
69405,0
69410,0
69420,0
69421,0
69436,0
69456,0
69468,0
69482,0
69503,0
69512,0
69520,0
69571,0
69591,0
69595,0
69601,0
69603,0
69613,0
69625,0
69644,0
69658,0
69659,0
69663,0
69668,0
69671,0
69675,0
69678,0
69682,0
69683,0
69693,0
69697,0
69708,0
69711,0
69724,0
69734,0
69742,0
69745,0
69762,0
69767,0
69769,0
69792,0
69812,0
69822,0
69825,0
69835,0
69849,0
69862,0
69888,0
69896,0
69900,0
69916,0
69958,0
69962,0
69969,0
70004,0
70017,0
70025,0
70043,0
70092,0
70108,0
70126,0
70144,0
70161,0
70191,0
70199,0
70211,0
70224,0
70234,0
70260,0
70279,0
70290,0
70304,0
70346,0
70350,0
70356,0
70369,0
70404,0
70405,0
70420,0
70430,0
70435,0
70485,0
70495,0
70535,0
70548,0
70594,0
70620,0
70633,0
70639,0
70653,0
70706,0
70737,0
70749,0
70754,0
70758,0
70810,0
70860,0
70863,0
70875,0
70887,0
70935,0
70938,0
70947,0
70949,0
70959,0
70989,0
70999,0
71040,0
71043,0
71068,0
71069,0
71082,0
71101,0
71114,0
71127,0
71154,0
71159,0
71164,0
71183,0
71195,0
71205,0
71210,0
71212,0
71235,0
71237,0
71263,0
71279,0
71306,0
71310,0
71337,0
71362,0
71365,0
71377,0
71391,0
71393,0
71403,0
71419,0
71422,0
71425,0
71452,0
71493,0
71500,0
71569,0
71572,0
71581,0
71592,0
71657,0
71658,0
71661,0
71662,0
71664,0
71684,0
71699,0
71705,0
71725,0
71733,0
71740,0
71745,0
71762,0
71766,0
71768,0
71787,0
71788,0
71796,0
71802,0
71816,0
71825,0
71839,0
71847,0
71855,0
71907,0
71908,0
